18:15:39 INFO  application.ApplicationManager - Start in browser CHROME
18:15:40 INFO  TestBase - Start test smokeTest
18:15:40 INFO  TestBase - Test start with data: []
18:15:40 INFO  TestBase - =================================================================================
18:15:40 INFO  TestBase - End of test smokeTest
18:15:40 INFO  TestBase - Start test quickTest
18:15:40 INFO  TestBase - Test start with data: []
18:15:40 INFO  TestBase - =================================================================================
18:15:40 INFO  TestBase - End of test quickTest
18:15:40 INFO  TestBase - Start test LoginTestPositive
18:15:40 INFO  TestBase - Test start with data: []
18:15:40 INFO  TestBase - =================================================================================
18:15:40 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:15:43 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:15:43 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
18:15:43 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:15:44 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:15:44 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:15:44 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
18:15:44 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
18:15:44 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
18:15:44 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()='Sign Out']
18:15:45 INFO  application.MyListener - The element By.xpath: //button[text()='Sign Out'] was found
18:15:45 INFO  TestBase - Test passed
18:15:45 INFO  TestBase - End of test LoginTestPositive
18:15:45 INFO  TestBase - Start test loginTestDP_CSV
18:15:45 INFO  TestBase - Test start with data: [User{email='12345@asd.com', password='aA1234567$'}]
18:15:45 INFO  TestBase - =================================================================================
18:15:45 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:15:45 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:15:45 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
18:15:45 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
18:15:45 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
18:15:45 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
18:15:45 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
18:15:45 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
