16:36:33 INFO  application.ApplicationManager - Start in browser CHROME
16:36:34 INFO  TestBase - Start test smokeTest
16:36:34 INFO  TestBase - Test start with data: []
16:36:34 INFO  TestBase - =================================================================================
16:36:34 INFO  TestBase - End of test smokeTest
16:36:34 INFO  TestBase - Start test quickTest
16:36:34 INFO  TestBase - Test start with data: []
16:36:34 INFO  TestBase - =================================================================================
16:36:34 INFO  TestBase - End of test quickTest
16:36:34 INFO  TestBase - Start test LoginTestPositive
16:36:34 INFO  TestBase - Test start with data: []
16:36:34 INFO  TestBase - =================================================================================
16:36:34 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
16:36:37 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
16:36:37 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
16:36:37 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
16:36:37 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
16:36:37 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
16:36:37 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Email']
16:36:37 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Email'] was found
16:36:37 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
16:36:38 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //input[@placeholder='Password']
16:36:38 INFO  application.MyListener - The element By.xpath: //input[@placeholder='Password'] was found
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()=' Login']
16:36:38 INFO  application.MyListener - The element By.xpath: //button[text()=' Login'] was found
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button[text()='Sign Out']
16:36:38 INFO  application.MyListener - The element By.xpath: //button[text()='Sign Out'] was found
16:36:38 INFO  TestBase - Test passed
16:36:38 INFO  TestBase - End of test LoginTestPositive
16:36:38 INFO  TestBase - Start test loginTestDP_CSV
16:36:38 INFO  TestBase - Test start with data: [User{email='12345@asd.com', password='aA1234567$'}]
16:36:38 INFO  TestBase - =================================================================================
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
16:36:38 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //button[.='Sign Out']
16:36:38 INFO  application.MyListener - The element By.xpath: //button[.='Sign Out'] was found
16:36:38 INFO  application.MyListener - Start finde element by --> By.xpath: //*[.='LOGIN']
16:36:38 INFO  application.MyListener - The element By.xpath: //*[.='LOGIN'] was found
